SISTEMA,TARIFA,CIA,MES,FEE,P1,P2,P3,P4,P5,P6
BALEARES,2.0TD,FACTOR,2022-03-01,9.5,0.503166,0.417792,0.321847,0.0,0.0,0.0
BALEARES,2.0TD,FACTOR,2022-02-01,9.5,0.381515,0.302181,0.237782,0.0,0.0,0.0
BALEARES,2.0TD,FACTOR,2022-01-01,9.5,0.394514,0.316398,0.238443,0.0,0.0,0.0
BALEARES,2.0TD,FACTOR,2023-06-01,9.5,0.22745,0.172018,0.115865,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-12-01,-,0.201229,0.14551,0.149,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-11-01,-,0.263723,0.210296,0.163877,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-10-01,-,0.2956629999999999,0.23599,0.172277,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-09-01,-,0.313419,0.248559,0.17126,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-08-01,-,0.3268629999999999,0.272196,0.20324,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-07-01,-,0.295155,0.2374389999999999,0.176311,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-06-01,-,0.3613039999999999,0.304737,0.222421,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-05-01,-,0.3770509999999999,0.3139789999999999,0.240444,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-04-01,-,0.3810019999999999,0.3137549999999999,0.242676,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-03-01,-,0.543707,0.435893,0.338846,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-02-01,-,0.4110669999999999,0.3102939999999999,0.24028,0.0,0.0,0.0
BALEARES,2.0TD,GANA,2022-01-01,-,0.41633,0.318704,0.250851,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 10 MARE ZEN 2 ,0.233729,0.17801,0.1815,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 10 MARE ZEN 2 ,0.296223,0.242796,0.196377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 10 MARE ZEN 2 ,0.328163,0.26849,0.204777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 10 MARE ZEN 2 ,0.345919,0.281059,0.20376,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 10 MARE ZEN 2 ,0.359363,0.304696,0.23574,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 10 MARE ZEN 2 ,0.327655,0.269939,0.208811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 10 MARE ZEN 2 ,0.393804,0.337237,0.254921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 10 MARE ZEN 2 ,0.409551,0.346479,0.272944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 10 MARE ZEN 2 ,0.413502,0.346255,0.275176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 10 MARE ZEN 2 ,0.576207,0.468393,0.371346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 10 MARE ZEN 2 ,0.443567,0.342794,0.27278,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 10 MARE ZEN 2 ,0.44883,0.351204,0.283351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 15 MARE ZEN 1 ,0.238729,0.18301,0.1865,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 15 MARE ZEN 1 ,0.301223,0.247796,0.201377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 15 MARE ZEN 1 ,0.333163,0.27349,0.209777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 15 MARE ZEN 1 ,0.350919,0.286059,0.20876,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 15 MARE ZEN 1 ,0.364363,0.3096959999999999,0.24074,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 15 MARE ZEN 1 ,0.332655,0.274939,0.213811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 15 MARE ZEN 1 ,0.398804,0.342237,0.259921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 15 MARE ZEN 1 ,0.414551,0.351479,0.277944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 15 MARE ZEN 1 ,0.418502,0.351255,0.280176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 15 MARE ZEN 1 ,0.581207,0.473393,0.376346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 15 MARE ZEN 1 ,0.448567,0.347794,0.2777799999999999,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 15 MARE ZEN 1 ,0.45383,0.356204,0.288351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 20 MARE PLUS 3 ,0.243729,0.18801,0.1915,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 20 MARE PLUS 3 ,0.306223,0.252796,0.206377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 20 MARE PLUS 3 ,0.338163,0.27849,0.214777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 20 MARE PLUS 3 ,0.355919,0.291059,0.21376,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 20 MARE PLUS 3 ,0.369363,0.314696,0.24574,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 20 MARE PLUS 3 ,0.337655,0.279939,0.218811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 20 MARE PLUS 3 ,0.403804,0.347237,0.264921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 20 MARE PLUS 3 ,0.419551,0.356479,0.282944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 20 MARE PLUS 3 ,0.423502,0.356255,0.285176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 20 MARE PLUS 3 ,0.586207,0.478393,0.381346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 20 MARE PLUS 3 ,0.453567,0.352794,0.28278,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 20 MARE PLUS 3 ,0.45883,0.361204,0.293351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 25 MARE PLUS 2 ,0.2487289999999999,0.19301,0.1965,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 25 MARE PLUS 2 ,0.3112229999999999,0.257796,0.211377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 25 MARE PLUS 2 ,0.343163,0.28349,0.219777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 25 MARE PLUS 2 ,0.360919,0.296059,0.21876,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 25 MARE PLUS 2 ,0.374363,0.319696,0.25074,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 25 MARE PLUS 2 ,0.342655,0.284939,0.223811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 25 MARE PLUS 2 ,0.408804,0.352237,0.269921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 25 MARE PLUS 2 ,0.424551,0.361479,0.287944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 25 MARE PLUS 2 ,0.428502,0.361255,0.290176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 25 MARE PLUS 2 ,0.591207,0.483393,0.386346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 25 MARE PLUS 2 ,0.458567,0.357794,0.28778,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 25 MARE PLUS 2 ,0.46383,0.366204,0.298351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 30 MARE PLUS 1 ,0.253729,0.19801,0.2015,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 30 MARE PLUS 1 ,0.316223,0.262796,0.2163769999999999,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 30 MARE PLUS 1 ,0.348163,0.28849,0.224777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 30 MARE PLUS 1 ,0.365919,0.301059,0.22376,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 30 MARE PLUS 1 ,0.379363,0.324696,0.25574,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 30 MARE PLUS 1 ,0.347655,0.289939,0.228811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 30 MARE PLUS 1 ,0.413804,0.3572369999999999,0.2749209999999999,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 30 MARE PLUS 1 ,0.429551,0.366479,0.292944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 30 MARE PLUS 1 ,0.433502,0.366255,0.295176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 30 MARE PLUS 1 ,0.596207,0.488393,0.3913459999999999,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 30 MARE PLUS 1 ,0.463567,0.362794,0.29278,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 30 MARE PLUS 1 ,0.46883,0.371204,0.303351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 4 MARE KIT 2 ,0.227729,0.17201,0.1755,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 4 MARE KIT 2 ,0.290223,0.236796,0.190377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 4 MARE KIT 2 ,0.322163,0.26249,0.198777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 4 MARE KIT 2 ,0.3399189999999999,0.275059,0.19776,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 4 MARE KIT 2 ,0.353363,0.298696,0.22974,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 4 MARE KIT 2 ,0.321655,0.263939,0.202811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 4 MARE KIT 2 ,0.387804,0.331237,0.248921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 4 MARE KIT 2 ,0.403551,0.340479,0.266944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 4 MARE KIT 2 ,0.407502,0.340255,0.269176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 4 MARE KIT 2 ,0.570207,0.462393,0.365346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 4 MARE KIT 2 ,0.437567,0.336794,0.26678,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 4 MARE KIT 2 ,0.44283,0.345204,0.277351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 6 MARE KIT 1 ,0.229729,0.17401,0.1775,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 6 MARE KIT 1 ,0.292223,0.238796,0.192377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 6 MARE KIT 1 ,0.324163,0.26449,0.200777,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 6 MARE KIT 1 ,0.341919,0.277059,0.19976,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 6 MARE KIT 1 ,0.355363,0.300696,0.23174,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 6 MARE KIT 1 ,0.323655,0.265939,0.204811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 6 MARE KIT 1 ,0.389804,0.333237,0.250921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 6 MARE KIT 1 ,0.405551,0.342479,0.268944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 6 MARE KIT 1 ,0.409502,0.342255,0.271176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 6 MARE KIT 1 ,0.572207,0.464393,0.367346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 6 MARE KIT 1 ,0.439567,0.338794,0.26878,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 6 MARE KIT 1 ,0.44483,0.347204,0.279351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01, 8 MARE ZEN 3 ,0.231729,0.17601,0.1795,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01, 8 MARE ZEN 3 ,0.294223,0.240796,0.194377,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01, 8 MARE ZEN 3 ,0.326163,0.26649,0.2027769999999999,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01, 8 MARE ZEN 3 ,0.343919,0.279059,0.20176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01, 8 MARE ZEN 3 ,0.357363,0.302696,0.23374,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01, 8 MARE ZEN 3 ,0.325655,0.267939,0.206811,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01, 8 MARE ZEN 3 ,0.391804,0.335237,0.252921,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01, 8 MARE ZEN 3 ,0.407551,0.344479,0.270944,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01, 8 MARE ZEN 3 ,0.411502,0.344255,0.273176,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01, 8 MARE ZEN 3 ,0.574207,0.466393,0.369346,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01, 8 MARE ZEN 3 ,0.441567,0.340794,0.27078,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01, 8 MARE ZEN 3 ,0.44683,0.349204,0.281351,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-12-01,"2,5 MARE KIT 3",0.2262289999999999,0.17051,0.174,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-11-01,"2,5 MARE KIT 3",0.288723,0.235296,0.188877,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-10-01,"2,5 MARE KIT 3",0.320663,0.26099,0.197277,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-09-01,"2,5 MARE KIT 3",0.338419,0.273559,0.19626,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-08-01,"2,5 MARE KIT 3",0.351863,0.297196,0.22824,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-07-01,"2,5 MARE KIT 3",0.320155,0.262439,0.201311,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-06-01,"2,5 MARE KIT 3",0.386304,0.329737,0.247421,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-05-01,"2,5 MARE KIT 3",0.402051,0.338979,0.265444,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-04-01,"2,5 MARE KIT 3",0.406002,0.338755,0.267676,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-03-01,"2,5 MARE KIT 3",0.5687070000000001,0.460893,0.363846,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-02-01,"2,5 MARE KIT 3",0.436067,0.335294,0.26528,0.0,0.0,0.0
BALEARES,2.0TD,IGNIS,2022-01-01,"2,5 MARE KIT 3",0.44133,0.343704,0.275851,0.0,0.0,0.0
BALEARES,3.0TD,ACCIONA,2023-06-01,Cierzo,0.18074086794,0.1715517994199999,0.0,0.0,0.0,0.1421467651
BALEARES,3.0TD,ACCIONA,2023-05-01,Cierzo,0.0,0.1493781764099999,0.13529145457,0.0,0.0,0.11942136955
BALEARES,3.0TD,ACCIONA,2023-04-01,Cierzo,0.0,0.0,0.0,0.12581996734,0.11723331264,0.11884145515
BALEARES,3.0TD,ACCIONA,2023-03-01,Cierzo,0.0,0.0,0.0,0.14468632838,0.13578858448,0.13802695655
BALEARES,3.0TD,ACCIONA,2023-02-01,Cierzo,0.0,0.0,0.20633334999,0.19679455226,0.0,0.19101663485
BALEARES,3.0TD,ACCIONA,2023-01-01,Cierzo,0.0,0.0,0.12970496735,0.1208538849,0.0,0.11379136725
BALEARES,3.0TD,ACCIONA,2022-12-01,Cierzo,0.0,0.0,0.16255255315,0.1534066741,0.0,0.14689481425
BALEARES,3.0TD,ACCIONA,2022-11-01,Cierzo,0.0,0.0,0.0,0.1755164334799999,0.16611032908,0.1693785788
BALEARES,3.0TD,ACCIONA,2022-10-01,Cierzo,0.0,0.2118556894099999,0.19882875557,0.0,0.0,0.18345358455
BALEARES,3.0TD,ACCIONA,2022-09-01,Cierzo,0.23209602629,0.2237916154699999,0.0,0.0,0.0,0.19578372585
BALEARES,3.0TD,ACCIONA,2022-08-01,Cierzo,0.24813063983,0.2400829216899999,0.0,0.0,0.0,0.21248042795
BALEARES,3.0TD,ACCIONA,2022-07-01,Cierzo,0.23394081902,0.22566594086,0.0,0.0,0.0,0.1977046923
BALEARES,3.0TD,ACCIONA,2022-06-01,Cierzo,0.26523268061,0.2574587432299999,0.0,0.0,0.0,0.23028863265
BALEARES,3.0TD,ACCIONA,2022-05-01,Cierzo,0.0,0.2780881107299999,0.26625091621,0.0,0.0,0.25143134515
BALEARES,3.0TD,ACCIONA,2022-04-01,Cierzo,0.0,0.0,0.0,0.26135489616,0.25046898636,0.2567351456
BALEARES,3.0TD,ACCIONA,2022-03-01,Cierzo,0.0,0.0,0.0,0.3703948594,0.3577109794,0.3676196115
BALEARES,3.0TD,ACCIONA,2022-02-01,Cierzo,0.0,0.0,0.28194343074,0.27169100076,0.0,0.2672460941
BALEARES,3.0TD,ACCIONA,2022-01-01,Cierzo,0.0,0.0,0.28374165624,0.27347308776,0.0,0.2690583266
BALEARES,3.0TD,ACCIONA,2023-07-01,Cierzo,0.17778224,0.16854581,0.0,0.0,0.0,0.13906597
BALEARES,3.0TD,ACCIONA,2023-06-01,Levante,0.20002586794,0.1908367994199999,0.0,0.0,0.0,0.1614317650999999
BALEARES,3.0TD,ACCIONA,2023-05-01,Levante,0.0,0.16866317641,0.15457645457,0.0,0.0,0.1387063695499999
BALEARES,3.0TD,ACCIONA,2023-04-01,Levante,0.0,0.0,0.0,0.14510496734,0.13651831264,0.13812645515
BALEARES,3.0TD,ACCIONA,2023-03-01,Levante,0.0,0.0,0.0,0.16397132838,0.15507358448,0.15731195655
BALEARES,3.0TD,ACCIONA,2023-02-01,Levante,0.0,0.0,0.22561834999,0.21607955226,0.0,0.21030163485
BALEARES,3.0TD,ACCIONA,2023-01-01,Levante,0.0,0.0,0.14898996735,0.1401388849,0.0,0.13307636725
BALEARES,3.0TD,ACCIONA,2022-12-01,Levante,0.0,0.0,0.18183755315,0.1726916741,0.0,0.16617981425
BALEARES,3.0TD,ACCIONA,2022-11-01,Levante,0.0,0.0,0.0,0.1948014334799999,0.18539532908,0.1886635788
BALEARES,3.0TD,ACCIONA,2022-10-01,Levante,0.0,0.23114068941,0.21811375557,0.0,0.0,0.20273858455
BALEARES,3.0TD,ACCIONA,2022-09-01,Levante,0.25138102629,0.2430766154699999,0.0,0.0,0.0,0.21506872585
BALEARES,3.0TD,ACCIONA,2022-08-01,Levante,0.26741563983,0.25936792169,0.0,0.0,0.0,0.23176542795
BALEARES,3.0TD,ACCIONA,2022-07-01,Levante,0.25322581902,0.24495094086,0.0,0.0,0.0,0.2169896923
BALEARES,3.0TD,ACCIONA,2022-06-01,Levante,0.28451768061,0.2767437432299999,0.0,0.0,0.0,0.24957363265
BALEARES,3.0TD,ACCIONA,2022-05-01,Levante,0.0,0.2973731107299999,0.28553591621,0.0,0.0,0.27071634515
BALEARES,3.0TD,ACCIONA,2022-04-01,Levante,0.0,0.0,0.0,0.28063989616,0.26975398636,0.2760201456
BALEARES,3.0TD,ACCIONA,2022-03-01,Levante,0.0,0.0,0.0,0.3896798594,0.3769959794,0.3869046115
BALEARES,3.0TD,ACCIONA,2022-02-01,Levante,0.0,0.0,0.30122843074,0.29097600076,0.0,0.2865310941
BALEARES,3.0TD,ACCIONA,2022-01-01,Levante,0.0,0.0,0.30302665624,0.29275808776,0.0,0.2883433266
BALEARES,3.0TD,ACCIONA,2023-07-01,Levante,0.19706724,0.18783081,0.0,0.0,0.0,0.15835097
BALEARES,3.0TD,ACCIONA,2023-06-01,Levante+,0.20002586794,0.1908367994199999,0.0,0.0,0.0,0.1614317650999999
BALEARES,3.0TD,ACCIONA,2023-05-01,Levante+,0.0,0.16866317641,0.15457645457,0.0,0.0,0.1387063695499999
BALEARES,3.0TD,ACCIONA,2023-04-01,Levante+,0.0,0.0,0.0,0.14510496734,0.13651831264,0.13812645515
BALEARES,3.0TD,ACCIONA,2023-03-01,Levante+,0.0,0.0,0.0,0.16397132838,0.15507358448,0.15731195655
BALEARES,3.0TD,ACCIONA,2023-02-01,Levante+,0.0,0.0,0.22561834999,0.21607955226,0.0,0.21030163485
BALEARES,3.0TD,ACCIONA,2023-01-01,Levante+,0.0,0.0,0.14898996735,0.1401388849,0.0,0.13307636725
BALEARES,3.0TD,ACCIONA,2022-12-01,Levante+,0.0,0.0,0.18183755315,0.1726916741,0.0,0.16617981425
BALEARES,3.0TD,ACCIONA,2022-11-01,Levante+,0.0,0.0,0.0,0.1948014334799999,0.18539532908,0.1886635788
BALEARES,3.0TD,ACCIONA,2022-10-01,Levante+,0.0,0.23114068941,0.21811375557,0.0,0.0,0.20273858455
BALEARES,3.0TD,ACCIONA,2022-09-01,Levante+,0.25138102629,0.2430766154699999,0.0,0.0,0.0,0.21506872585
BALEARES,3.0TD,ACCIONA,2022-08-01,Levante+,0.26741563983,0.25936792169,0.0,0.0,0.0,0.23176542795
BALEARES,3.0TD,ACCIONA,2022-07-01,Levante+,0.25322581902,0.24495094086,0.0,0.0,0.0,0.2169896923
BALEARES,3.0TD,ACCIONA,2022-06-01,Levante+,0.28451768061,0.2767437432299999,0.0,0.0,0.0,0.24957363265
BALEARES,3.0TD,ACCIONA,2022-05-01,Levante+,0.0,0.2973731107299999,0.28553591621,0.0,0.0,0.27071634515
BALEARES,3.0TD,ACCIONA,2022-04-01,Levante+,0.0,0.0,0.0,0.28063989616,0.26975398636,0.2760201456
BALEARES,3.0TD,ACCIONA,2022-03-01,Levante+,0.0,0.0,0.0,0.3896798594,0.3769959794,0.3869046115
BALEARES,3.0TD,ACCIONA,2022-02-01,Levante+,0.0,0.0,0.30122843074,0.29097600076,0.0,0.2865310941
BALEARES,3.0TD,ACCIONA,2022-01-01,Levante+,0.0,0.0,0.30302665624,0.29275808776,0.0,0.2883433266
BALEARES,3.0TD,ACCIONA,2023-07-01,Levante+,0.19706724,0.18783081,0.0,0.0,0.0,0.15835097
BALEARES,3.0TD,ACCIONA,2023-06-01,Poniente,0.18987586794,0.18068679942,0.0,0.0,0.0,0.1512817651
BALEARES,3.0TD,ACCIONA,2023-05-01,Poniente,0.0,0.1585131764099999,0.1444264545699999,0.0,0.0,0.12855636955
BALEARES,3.0TD,ACCIONA,2023-04-01,Poniente,0.0,0.0,0.0,0.13495496734,0.12636831264,0.12797645515
BALEARES,3.0TD,ACCIONA,2023-03-01,Poniente,0.0,0.0,0.0,0.15382132838,0.1449235844799999,0.14716195655
BALEARES,3.0TD,ACCIONA,2023-02-01,Poniente,0.0,0.0,0.21546834999,0.20592955226,0.0,0.20015163485
BALEARES,3.0TD,ACCIONA,2023-01-01,Poniente,0.0,0.0,0.1388399673499999,0.1299888849,0.0,0.12292636725
BALEARES,3.0TD,ACCIONA,2022-12-01,Poniente,0.0,0.0,0.17168755315,0.1625416741,0.0,0.15602981425
BALEARES,3.0TD,ACCIONA,2022-11-01,Poniente,0.0,0.0,0.0,0.18465143348,0.17524532908,0.1785135788
BALEARES,3.0TD,ACCIONA,2022-10-01,Poniente,0.0,0.2209906894099999,0.20796375557,0.0,0.0,0.19258858455
BALEARES,3.0TD,ACCIONA,2022-09-01,Poniente,0.24123102629,0.23292661547,0.0,0.0,0.0,0.20491872585
BALEARES,3.0TD,ACCIONA,2022-08-01,Poniente,0.25726563983,0.2492179216899999,0.0,0.0,0.0,0.22161542795
BALEARES,3.0TD,ACCIONA,2022-07-01,Poniente,0.24307581902,0.2348009408599999,0.0,0.0,0.0,0.2068396923
BALEARES,3.0TD,ACCIONA,2022-06-01,Poniente,0.27436768061,0.2665937432299999,0.0,0.0,0.0,0.23942363265
BALEARES,3.0TD,ACCIONA,2022-05-01,Poniente,0.0,0.2872231107299999,0.2753859162099999,0.0,0.0,0.26056634515
BALEARES,3.0TD,ACCIONA,2022-04-01,Poniente,0.0,0.0,0.0,0.27048989616,0.25960398636,0.2658701456
BALEARES,3.0TD,ACCIONA,2022-03-01,Poniente,0.0,0.0,0.0,0.3795298594,0.3668459794,0.3767546115
BALEARES,3.0TD,ACCIONA,2022-02-01,Poniente,0.0,0.0,0.29107843074,0.28082600076,0.0,0.2763810941
BALEARES,3.0TD,ACCIONA,2022-01-01,Poniente,0.0,0.0,0.29287665624,0.28260808776,0.0,0.2781933266
BALEARES,3.0TD,ACCIONA,2023-07-01,Poniente,0.18691724,0.17768081,0.0,0.0,0.0,0.14820097
BALEARES,3.0TD,ACCIONA,2023-06-01,Poniente+,0.18987586794,0.18068679942,0.0,0.0,0.0,0.1512817651
BALEARES,3.0TD,ACCIONA,2023-05-01,Poniente+,0.0,0.1585131764099999,0.1444264545699999,0.0,0.0,0.12855636955
BALEARES,3.0TD,ACCIONA,2023-04-01,Poniente+,0.0,0.0,0.0,0.13495496734,0.12636831264,0.12797645515
BALEARES,3.0TD,ACCIONA,2023-03-01,Poniente+,0.0,0.0,0.0,0.15382132838,0.1449235844799999,0.14716195655
BALEARES,3.0TD,ACCIONA,2023-02-01,Poniente+,0.0,0.0,0.21546834999,0.20592955226,0.0,0.20015163485
BALEARES,3.0TD,ACCIONA,2023-01-01,Poniente+,0.0,0.0,0.1388399673499999,0.1299888849,0.0,0.12292636725
BALEARES,3.0TD,ACCIONA,2022-12-01,Poniente+,0.0,0.0,0.17168755315,0.1625416741,0.0,0.15602981425
BALEARES,3.0TD,ACCIONA,2022-11-01,Poniente+,0.0,0.0,0.0,0.18465143348,0.17524532908,0.1785135788
BALEARES,3.0TD,ACCIONA,2022-10-01,Poniente+,0.0,0.2209906894099999,0.20796375557,0.0,0.0,0.19258858455
BALEARES,3.0TD,ACCIONA,2022-09-01,Poniente+,0.24123102629,0.23292661547,0.0,0.0,0.0,0.20491872585
BALEARES,3.0TD,ACCIONA,2022-08-01,Poniente+,0.25726563983,0.2492179216899999,0.0,0.0,0.0,0.22161542795
BALEARES,3.0TD,ACCIONA,2022-07-01,Poniente+,0.24307581902,0.2348009408599999,0.0,0.0,0.0,0.2068396923
BALEARES,3.0TD,ACCIONA,2022-06-01,Poniente+,0.27436768061,0.2665937432299999,0.0,0.0,0.0,0.23942363265
