SISTEMA,CIA,PRODUCTO,PRODUCTO_CIA,TARIFA,FEE,P1,P2,P3,P4,P5,P6,P1.,P2.,P3.,P4.,P5.,P6.
CANARIAS,AEQ,FIJO,ARMONIA,6.1TD,30,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.260676,0.23705500000000002,0.22483700000000004,0.20955400000000002,0.19231600000000001,0.18645100000000003
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.1TD,30,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.260676,0.23705500000000002,0.22483700000000004,0.20955400000000002,0.19231600000000001,0.18645100000000003
CANARIAS,AEQ,FIJO,SIMETRIA,6.1TD,30,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.260676,0.23705500000000002,0.22483700000000004,0.20955400000000002,0.19231600000000001,0.18645100000000003
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,1.5,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.209897,0.1879,0.191739,0.174815,0.161056,0.156441
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,1.5,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.209897,0.1879,0.191739,0.174815,0.161056,0.156441
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,1.5,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.209897,0.1879,0.191739,0.174815,0.161056,0.156441
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,3,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.211397,0.1894,0.193239,0.176315,0.162556,0.157941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,3,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.211397,0.1894,0.193239,0.176315,0.162556,0.157941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,3,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.211397,0.1894,0.193239,0.176315,0.162556,0.157941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,4,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.212397,0.1904,0.194239,0.177315,0.163556,0.158941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,4,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.212397,0.1904,0.194239,0.177315,0.163556,0.158941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,4,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.212397,0.1904,0.194239,0.177315,0.163556,0.158941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,5,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.213397,0.19140000000000001,0.195239,0.178315,0.164556,0.159941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,5,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.213397,0.19140000000000001,0.195239,0.178315,0.164556,0.159941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,5,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.213397,0.19140000000000001,0.195239,0.178315,0.164556,0.159941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,6,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.214397,0.19240000000000002,0.196239,0.179315,0.165556,0.160941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,6,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.214397,0.19240000000000002,0.196239,0.179315,0.165556,0.160941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,6,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.214397,0.19240000000000002,0.196239,0.179315,0.165556,0.160941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,8,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.216397,0.19440000000000002,0.198239,0.181315,0.167556,0.162941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,8,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.216397,0.19440000000000002,0.198239,0.181315,0.167556,0.162941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,8,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.216397,0.19440000000000002,0.198239,0.181315,0.167556,0.162941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,10,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.218397,0.19640000000000002,0.200239,0.183315,0.169556,0.164941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,10,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.218397,0.19640000000000002,0.200239,0.183315,0.169556,0.164941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,10,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.218397,0.19640000000000002,0.200239,0.183315,0.169556,0.164941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,15,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.223397,0.20140000000000002,0.205239,0.188315,0.17455600000000002,0.169941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,15,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.223397,0.20140000000000002,0.205239,0.188315,0.17455600000000002,0.169941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,15,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.223397,0.20140000000000002,0.205239,0.188315,0.17455600000000002,0.169941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,20,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.22839700000000002,0.20640000000000003,0.210239,0.19331500000000001,0.17955600000000002,0.174941
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,20,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.22839700000000002,0.20640000000000003,0.210239,0.19331500000000001,0.17955600000000002,0.174941
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,20,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.22839700000000002,0.20640000000000003,0.210239,0.19331500000000001,0.17955600000000002,0.174941
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,25,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.23339700000000002,0.21140000000000003,0.215239,0.19831500000000002,0.18455600000000003,0.17994100000000002
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,25,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.23339700000000002,0.21140000000000003,0.215239,0.19831500000000002,0.18455600000000003,0.17994100000000002
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,25,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.23339700000000002,0.21140000000000003,0.215239,0.19831500000000002,0.18455600000000003,0.17994100000000002
CANARIAS,AEQ,FIJO,ARMONIA,6.2TD,30,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.23839700000000003,0.21640000000000004,0.22023900000000002,0.20331500000000002,0.18955600000000003,0.18494100000000002
CANARIAS,AEQ,FIJO,EQUILIBRIO,6.2TD,30,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.23839700000000003,0.21640000000000004,0.22023900000000002,0.20331500000000002,0.18955600000000003,0.18494100000000002
CANARIAS,AEQ,FIJO,SIMETRIA,6.2TD,30,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.23839700000000003,0.21640000000000004,0.22023900000000002,0.20331500000000002,0.18955600000000003,0.18494100000000002
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,3,0.071803,0.005528,0,0,0,0,0.275408,0.220613,0.183749,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,3,0.081597,0.013542,0,0,0,0,0.275408,0.220613,0.183749,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,3,0.092145,0.022172,0,0,0,0,0.275408,0.220613,0.183749,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,6,0.071803,0.005528,0,0,0,0,0.278408,0.223613,0.186749,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,6,0.081597,0.013542,0,0,0,0,0.278408,0.223613,0.186749,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,6,0.092145,0.022172,0,0,0,0,0.278408,0.223613,0.186749,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,8,0.071803,0.005528,0,0,0,0,0.280408,0.225613,0.188749,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,8,0.081597,0.013542,0,0,0,0,0.280408,0.225613,0.188749,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,8,0.092145,0.022172,0,0,0,0,0.280408,0.225613,0.188749,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,10,0.071803,0.005528,0,0,0,0,0.282408,0.227613,0.190749,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,10,0.081597,0.013542,0,0,0,0,0.282408,0.227613,0.190749,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,10,0.092145,0.022172,0,0,0,0,0.282408,0.227613,0.190749,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,15,0.071803,0.005528,0,0,0,0,0.287408,0.23261300000000001,0.195749,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,15,0.081597,0.013542,0,0,0,0,0.287408,0.23261300000000001,0.195749,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,15,0.092145,0.022172,0,0,0,0,0.287408,0.23261300000000001,0.195749,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,20,0.071803,0.005528,0,0,0,0,0.292408,0.23761300000000002,0.200749,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,20,0.081597,0.013542,0,0,0,0,0.292408,0.23761300000000002,0.200749,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,20,0.092145,0.022172,0,0,0,0,0.292408,0.23761300000000002,0.200749,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,25,0.071803,0.005528,0,0,0,0,0.297408,0.24261300000000002,0.20574900000000002,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,25,0.081597,0.013542,0,0,0,0,0.297408,0.24261300000000002,0.20574900000000002,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,25,0.092145,0.022172,0,0,0,0,0.297408,0.24261300000000002,0.20574900000000002,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,2.0TD,30,0.071803,0.005528,0,0,0,0,0.302408,0.24761300000000003,0.21074900000000002,0,0,0
BALEARES,AEQ,FIJO,EQUILIBRIO,2.0TD,30,0.081597,0.013542,0,0,0,0,0.302408,0.24761300000000003,0.21074900000000002,0,0,0
BALEARES,AEQ,FIJO,SIMETRIA,2.0TD,30,0.092145,0.022172,0,0,0,0,0.302408,0.24761300000000003,0.21074900000000002,0,0,0
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,3,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.265546,0.244293,0.216523,0.198256,0.178598,0.176448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,3,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.265546,0.244293,0.216523,0.198256,0.178598,0.176448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,3,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.265546,0.244293,0.216523,0.198256,0.178598,0.176448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,6,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.268546,0.247293,0.219523,0.201256,0.181598,0.179448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,6,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.268546,0.247293,0.219523,0.201256,0.181598,0.179448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,6,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.268546,0.247293,0.219523,0.201256,0.181598,0.179448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,8,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.270546,0.24929300000000001,0.221523,0.203256,0.183598,0.181448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,8,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.270546,0.24929300000000001,0.221523,0.203256,0.183598,0.181448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,8,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.270546,0.24929300000000001,0.221523,0.203256,0.183598,0.181448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,10,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.272546,0.251293,0.223523,0.205256,0.185598,0.183448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,10,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.272546,0.251293,0.223523,0.205256,0.185598,0.183448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,10,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.272546,0.251293,0.223523,0.205256,0.185598,0.183448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,15,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.277546,0.256293,0.228523,0.210256,0.19059800000000002,0.188448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,15,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.277546,0.256293,0.228523,0.210256,0.19059800000000002,0.188448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,15,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.277546,0.256293,0.228523,0.210256,0.19059800000000002,0.188448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,20,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.282546,0.261293,0.233523,0.215256,0.19559800000000002,0.193448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,20,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.282546,0.261293,0.233523,0.215256,0.19559800000000002,0.193448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,20,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.282546,0.261293,0.233523,0.215256,0.19559800000000002,0.193448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,25,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.287546,0.266293,0.238523,0.220256,0.20059800000000003,0.198448
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,25,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.287546,0.266293,0.238523,0.220256,0.20059800000000003,0.198448
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,25,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.287546,0.266293,0.238523,0.220256,0.20059800000000003,0.198448
BALEARES,AEQ,FIJO,ARMONIA,3.0TD,30,0.038308,0.0326,0.0109654,0.010011,0.007487,0.005483,0.29254600000000003,0.271293,0.24352300000000002,0.225256,0.20559800000000003,0.20344800000000002
BALEARES,AEQ,FIJO,EQUILIBRIO,3.0TD,30,0.038308,0.0326,0.021238,0.020285,0.017761,0.015757,0.29254600000000003,0.271293,0.24352300000000002,0.225256,0.20559800000000003,0.20344800000000002
BALEARES,AEQ,FIJO,SIMETRIA,3.0TD,30,0.038308,0.0326,0.035622,0.034668,0.032144,0.03014,0.29254600000000003,0.271293,0.24352300000000002,0.225256,0.20559800000000003,0.20344800000000002
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,1.5,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.228508,0.20528,0.193105,0.18487,0.171187,0.158153
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,1.5,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.228508,0.20528,0.193105,0.18487,0.171187,0.158153
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,1.5,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.228508,0.20528,0.193105,0.18487,0.171187,0.158153
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,3,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.230008,0.20678,0.194605,0.18637,0.172687,0.159653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,3,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.230008,0.20678,0.194605,0.18637,0.172687,0.159653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,3,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.230008,0.20678,0.194605,0.18637,0.172687,0.159653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,4,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.231008,0.20778,0.195605,0.18737,0.173687,0.160653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,4,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.231008,0.20778,0.195605,0.18737,0.173687,0.160653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,4,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.231008,0.20778,0.195605,0.18737,0.173687,0.160653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,5,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.232008,0.20878,0.196605,0.18837,0.174687,0.161653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,5,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.232008,0.20878,0.196605,0.18837,0.174687,0.161653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,5,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.232008,0.20878,0.196605,0.18837,0.174687,0.161653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,6,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.233008,0.20978,0.197605,0.18937,0.175687,0.162653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,6,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.233008,0.20978,0.197605,0.18937,0.175687,0.162653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,6,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.233008,0.20978,0.197605,0.18937,0.175687,0.162653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,8,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.235008,0.21178,0.199605,0.19137,0.177687,0.164653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,8,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.235008,0.21178,0.199605,0.19137,0.177687,0.164653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,8,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.235008,0.21178,0.199605,0.19137,0.177687,0.164653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,10,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.237008,0.21378,0.201605,0.19337000000000001,0.179687,0.166653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,10,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.237008,0.21378,0.201605,0.19337000000000001,0.179687,0.166653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,10,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.237008,0.21378,0.201605,0.19337000000000001,0.179687,0.166653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,15,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.242008,0.21878,0.206605,0.19837000000000002,0.18468700000000002,0.171653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,15,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.242008,0.21878,0.206605,0.19837000000000002,0.18468700000000002,0.171653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,15,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.242008,0.21878,0.206605,0.19837000000000002,0.18468700000000002,0.171653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,20,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.247008,0.22378,0.21160500000000002,0.20337000000000002,0.18968700000000002,0.176653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,20,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.247008,0.22378,0.21160500000000002,0.20337000000000002,0.18968700000000002,0.176653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,20,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.247008,0.22378,0.21160500000000002,0.20337000000000002,0.18968700000000002,0.176653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,25,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.252008,0.22878,0.21660500000000002,0.20837000000000003,0.19468700000000003,0.181653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,25,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.252008,0.22878,0.21660500000000002,0.20837000000000003,0.19468700000000003,0.181653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,25,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.252008,0.22878,0.21660500000000002,0.20837000000000003,0.19468700000000003,0.181653
BALEARES,AEQ,FIJO,ARMONIA,6.1TD,30,0.062918,0.054359,0.028295,0.023454,0.005229,0.003148,0.257008,0.23378000000000002,0.22160500000000002,0.21337000000000003,0.19968700000000003,0.186653
BALEARES,AEQ,FIJO,EQUILIBRIO,6.1TD,30,0.062918,0.054359,0.036514,0.031673,0.013448,0.011367,0.257008,0.23378000000000002,0.22160500000000002,0.21337000000000003,0.19968700000000003,0.186653
BALEARES,AEQ,FIJO,SIMETRIA,6.1TD,30,0.062918,0.054359,0.043706,0.038865,0.02064,0.018559,0.257008,0.23378000000000002,0.22160500000000002,0.21337000000000003,0.19968700000000003,0.186653
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,1.5,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.209897,0.1879,0.191739,0.174815,0.161056,0.156441
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,1.5,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.209897,0.1879,0.191739,0.174815,0.161056,0.156441
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,1.5,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.209897,0.1879,0.191739,0.174815,0.161056,0.156441
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,3,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.211397,0.1894,0.193239,0.176315,0.162556,0.157941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,3,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.211397,0.1894,0.193239,0.176315,0.162556,0.157941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,3,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.211397,0.1894,0.193239,0.176315,0.162556,0.157941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,4,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.212397,0.1904,0.194239,0.177315,0.163556,0.158941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,4,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.212397,0.1904,0.194239,0.177315,0.163556,0.158941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,4,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.212397,0.1904,0.194239,0.177315,0.163556,0.158941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,5,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.213397,0.19140000000000001,0.195239,0.178315,0.164556,0.159941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,5,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.213397,0.19140000000000001,0.195239,0.178315,0.164556,0.159941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,5,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.213397,0.19140000000000001,0.195239,0.178315,0.164556,0.159941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,6,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.214397,0.19240000000000002,0.196239,0.179315,0.165556,0.160941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,6,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.214397,0.19240000000000002,0.196239,0.179315,0.165556,0.160941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,6,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.214397,0.19240000000000002,0.196239,0.179315,0.165556,0.160941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,8,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.216397,0.19440000000000002,0.198239,0.181315,0.167556,0.162941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,8,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.216397,0.19440000000000002,0.198239,0.181315,0.167556,0.162941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,8,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.216397,0.19440000000000002,0.198239,0.181315,0.167556,0.162941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,10,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.218397,0.19640000000000002,0.200239,0.183315,0.169556,0.164941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,10,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.218397,0.19640000000000002,0.200239,0.183315,0.169556,0.164941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,10,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.218397,0.19640000000000002,0.200239,0.183315,0.169556,0.164941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,15,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.223397,0.20140000000000002,0.205239,0.188315,0.17455600000000002,0.169941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,15,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.223397,0.20140000000000002,0.205239,0.188315,0.17455600000000002,0.169941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,15,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.223397,0.20140000000000002,0.205239,0.188315,0.17455600000000002,0.169941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,20,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.22839700000000002,0.20640000000000003,0.210239,0.19331500000000001,0.17955600000000002,0.174941
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,20,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.22839700000000002,0.20640000000000003,0.210239,0.19331500000000001,0.17955600000000002,0.174941
BALEARES,AEQ,FIJO,SIMETRIA,6.2TD,20,0.04336,0.040165,0.032519,0.028886,0.018692,0.01747,0.22839700000000002,0.20640000000000003,0.210239,0.19331500000000001,0.17955600000000002,0.174941
BALEARES,AEQ,FIJO,ARMONIA,6.2TD,25,0.04336,0.040165,0.017108,0.013475,0.003281,0.002059,0.23339700000000002,0.21140000000000003,0.215239,0.19831500000000002,0.18455600000000003,0.17994100000000002
BALEARES,AEQ,FIJO,EQUILIBRIO,6.2TD,25,0.04336,0.040165,0.025327,0.021694,0.011501,0.010279,0.23339700000000002,0.21140000000000003,0.215239,0.19831500000000002,0.18455600000000003,0.17994100000000002
